time_stamp,power_refrigerator,power_dishwaser,power_microwave,power_electric_heat,power_stove
2011-04-20 12:00:00,46888.0,31.0,59546.0,1213.0,1032.0
2011-04-20 13:00:00,17788.0,26.0,3580.0,0.0,1.0
2011-04-20 14:00:00,39266.0,13.0,3612.0,0.0,0.0
2011-04-20 15:00:00,45259.0,29.0,3620.0,0.0,0.0
2011-04-20 16:00:00,47236.0,29.0,3628.0,0.0,0.0
2011-04-20 17:00:00,46251.0,32.0,3624.0,0.0,0.0
2011-04-20 18:00:00,47114.0,27.0,3624.0,0.0,0.0
2011-04-20 19:00:00,45538.0,23.0,3612.0,0.0,0.0
2011-04-20 20:00:00,36798.0,25.0,3604.0,0.0,0.0
2011-04-20 21:00:00,57345.0,29.0,231680.0,1075.0,909.0
2011-04-20 22:00:00,22740.0,26.0,3989.0,0.0,0.0
2011-04-20 23:00:00,33229.0,10.0,71996.0,309.0,265.0
2011-04-21 00:00:00,50527.0,42.0,3813.0,0.0,0.0
2011-04-21 01:00:00,50552.0,60.0,3799.0,0.0,0.0
2011-04-21 02:00:00,49126.0,36.0,3800.0,0.0,0.0
2011-04-21 03:00:00,50728.0,47.0,3800.0,0.0,1.0
2011-04-21 04:00:00,50040.0,45.0,3800.0,0.0,0.0
2011-04-21 05:00:00,31535.0,28.0,3800.0,0.0,0.0
2011-04-21 06:00:00,22539.0,4.0,3804.0,0.0,0.0
2011-04-21 07:00:00,48335.0,40.0,3796.0,0.0,0.0
2011-04-21 08:00:00,50058.0,57.0,3804.0,0.0,2.0
2011-04-21 09:00:00,47008.0,38.0,3800.0,0.0,1.0
2011-04-21 10:00:00,45757.0,25.0,3698.0,615.0,504.0
2011-04-21 11:00:00,48279.0,69.0,70772.0,302.0,385.0
2011-04-21 12:00:00,49970.0,60.0,56718.0,241.0,205.0
2011-04-21 13:00:00,41694.0,55.0,3612.0,0.0,2.0
2011-04-21 14:00:00,13576.0,6.0,3580.0,0.0,0.0
2011-04-21 15:00:00,50938.0,64.0,3628.0,0.0,2.0
2011-04-21 16:00:00,48738.0,47.0,3624.0,0.0,0.0
2011-04-21 17:00:00,50455.0,95.0,19846.0,82.0,70.0
2011-04-21 18:00:00,49113.0,45.0,3628.0,0.0,0.0
2011-04-21 19:00:00,47558.0,52.0,76167.0,329.0,282.0
2011-04-21 20:00:00,48389.0,43.0,22322.0,84.0,73.0
2011-04-21 21:00:00,4223.0,0.0,2684.0,0.0,0.0
2011-04-21 22:00:00,,,,,
2011-04-21 23:00:00,1882.0,0.0,1176.0,0.0,0.0
2011-04-22 00:00:00,48870.0,64.0,71519.0,326.0,277.0
2011-04-22 01:00:00,53599.0,40.0,3808.0,0.0,0.0
2011-04-22 02:00:00,97996.0,447.0,3804.0,0.0,108.0
2011-04-22 03:00:00,115895.0,139.0,3800.0,0.0,0.0
2011-04-22 04:00:00,53888.0,38.0,3800.0,0.0,0.0
2011-04-22 05:00:00,43976.0,24.0,3800.0,0.0,0.0
2011-04-22 06:00:00,45068.0,33.0,3800.0,0.0,0.0
2011-04-22 07:00:00,46022.0,26.0,3800.0,0.0,0.0
2011-04-22 08:00:00,42467.0,22.0,3800.0,0.0,0.0
2011-04-22 09:00:00,10276.0,9.0,3800.0,0.0,0.0
2011-04-22 10:00:00,53915.0,31.0,3768.0,0.0,0.0
2011-04-22 11:00:00,28655.0,8.0,3730.0,700.0,572.0
2011-04-22 12:00:00,52073.0,46.0,27792.0,106.0,91.0
2011-04-22 13:00:00,44671.0,23.0,4274.0,0.0,104.0
2011-04-22 14:00:00,47376.0,41.0,27622.0,106.0,133.0
2011-04-22 15:00:00,49346.0,38.0,3624.0,0.0,0.0
2011-04-22 16:00:00,45358.0,46.0,3620.0,0.0,1.0
2011-04-22 17:00:00,14292.0,16.0,3576.0,0.0,0.0
2011-04-22 18:00:00,44293.0,31.0,3616.0,0.0,0.0
2011-04-22 19:00:00,42338.0,33.0,3592.0,417.0,352.0
2011-04-22 20:00:00,50200.0,46.0,3624.0,0.0,0.0
2011-04-22 21:00:00,47061.0,34.0,3624.0,0.0,0.0
2011-04-22 22:00:00,50726.0,62.0,3628.0,0.0,1.0
2011-04-22 23:00:00,28119.0,34.0,3596.0,0.0,0.0
2011-04-23 00:00:00,49953.0,49.0,4085.0,0.0,1.0
2011-04-23 01:00:00,26801.0,13.0,4259.0,0.0,0.0
2011-04-23 02:00:00,49402.0,41.0,3696.0,0.0,0.0
2011-04-23 03:00:00,54351.0,55.0,3804.0,0.0,0.0
2011-04-23 04:00:00,46686.0,37.0,3796.0,0.0,0.0
2011-04-23 05:00:00,38964.0,38.0,3800.0,0.0,0.0
2011-04-23 06:00:00,30237.0,13.0,3800.0,0.0,0.0
2011-04-23 07:00:00,35293.0,17.0,3800.0,0.0,0.0
2011-04-23 08:00:00,49244.0,37.0,3798.0,0.0,0.0
2011-04-23 09:00:00,45686.0,24.0,3800.0,0.0,0.0
2011-04-23 10:00:00,49032.0,34.0,3736.0,0.0,0.0
2011-04-23 11:00:00,44394.0,26.0,3624.0,0.0,0.0
2011-04-23 12:00:00,33857.0,25.0,96687.0,422.0,509.0
2011-04-23 13:00:00,17670.0,4.0,3864.0,0.0,0.0
2011-04-23 14:00:00,50569.0,40.0,27531.0,627.0,524.0
2011-04-23 15:00:00,47129.0,54.0,36334.0,181.0,155.0
2011-04-23 16:00:00,76512.0,521974.0,61070.0,312.0,209.0
2011-04-23 17:00:00,42867.0,458076.0,3795.0,0.0,0.0
2011-04-23 18:00:00,64552.0,82970.0,4217.0,56.0,16.0
2011-04-23 19:00:00,44765.0,283.0,3676.0,0.0,0.0
2011-04-23 20:00:00,63487.0,60.0,3654.0,0.0,0.0
2011-04-23 21:00:00,187888.0,374.0,3768.0,0.0,0.0
2011-04-23 22:00:00,65212.0,7.0,3652.0,0.0,0.0
2011-04-23 23:00:00,58728.0,18.0,3636.0,0.0,0.0
2011-04-24 00:00:00,27865.0,3.0,3600.0,0.0,0.0
2011-04-24 01:00:00,76939.0,33.0,3664.0,0.0,0.0
2011-04-24 02:00:00,5709.0,4.0,3572.0,0.0,0.0
2011-04-24 03:00:00,74960.0,60.0,89872.0,407.0,334.0
2011-04-24 04:00:00,37343.0,74.0,3800.0,0.0,1.0
2011-04-24 05:00:00,44248.0,11.0,3796.0,0.0,0.0
2011-04-24 06:00:00,72828.0,44.0,3800.0,0.0,2.0
2011-04-24 07:00:00,6112.0,0.0,3532.0,0.0,0.0
2011-04-24 08:00:00,70624.0,32.0,3800.0,0.0,0.0
2011-04-24 09:00:00,6560.0,0.0,3796.0,0.0,0.0
2011-04-24 10:00:00,69688.0,30.0,3800.0,0.0,0.0
2011-04-24 11:00:00,41286.0,26.0,3796.0,0.0,0.0
2011-04-24 12:00:00,44855.0,22.0,27258.0,101.0,234.0
2011-04-24 13:00:00,74147.0,82.0,83445.0,343.0,301.0
2011-04-24 14:00:00,5501.0,0.0,3564.0,0.0,0.0
2011-04-24 15:00:00,82293.0,50.0,4128.0,0.0,0.0
2011-04-24 16:00:00,70888.0,252.0,598178.0,3098.0,2557.0
2011-04-24 17:00:00,47132.0,248.0,900333.0,5289.0,4221.0
2011-04-24 18:00:00,92790.0,394.0,377885.0,1909.0,1412.0
2011-04-24 19:00:00,61463.0,49.0,4063.0,0.0,0.0
2011-04-24 20:00:00,103258.0,560571.0,3933.0,0.0,0.0
2011-04-24 21:00:00,6044.0,418015.0,73868.0,322.0,271.0
2011-04-24 22:00:00,103796.0,42.0,3886.0,0.0,0.0
2011-04-24 23:00:00,6237.0,1.0,20924.0,77.0,66.0
2011-04-25 00:00:00,101965.0,155.0,16439.0,112.0,57.0
2011-04-25 01:00:00,6168.0,0.0,3803.0,0.0,0.0
2011-04-25 02:00:00,88027.0,79.0,3796.0,1.0,2.0
2011-04-25 03:00:00,39492.0,34.0,3806.0,0.0,0.0
2011-04-25 04:00:00,44400.0,18.0,3796.0,0.0,0.0
2011-04-25 05:00:00,75536.0,48.0,3800.0,0.0,0.0
2011-04-25 06:00:00,6422.0,0.0,3796.0,0.0,0.0
2011-04-25 07:00:00,72439.0,32.0,3800.0,0.0,1.0
2011-04-25 08:00:00,118195.0,424.0,3800.0,0.0,89.0
2011-04-25 09:00:00,157155.0,261.0,3800.0,0.0,35.0
2011-04-25 10:00:00,16082.0,2.0,3882.0,569.0,476.0
2011-04-25 11:00:00,75170.0,118.0,109418.0,493.0,563.0
2011-04-25 12:00:00,67552.0,73.0,80796.0,755.0,636.0
2011-04-25 13:00:00,5425.0,0.0,3568.0,0.0,0.0
2011-04-25 14:00:00,74236.0,99.0,3656.0,0.0,0.0
2011-04-25 15:00:00,63760.0,113.0,3640.0,0.0,1.0
2011-04-25 16:00:00,14655.0,13.0,13207.0,43.0,36.0
2011-04-25 17:00:00,70666.0,105.0,3660.0,0.0,0.0
2011-04-25 18:00:00,57014.0,61.0,3632.0,0.0,0.0
2011-04-25 19:00:00,76483.0,102.0,3656.0,0.0,1.0
2011-04-25 20:00:00,28414.0,44.0,3700.0,0.0,1.0
2011-04-25 21:00:00,41387.0,29.0,4540.0,0.0,0.0
2011-04-25 22:00:00,30432.0,62.0,4483.0,0.0,1.0
2011-04-25 23:00:00,59721.0,98.0,84043.0,343.0,299.0
2011-04-26 00:00:00,66621.0,208037.0,98452.0,434.0,372.0
2011-04-26 01:00:00,31211.0,690646.0,3671.0,0.0,0.0
2011-04-26 02:00:00,40930.0,185132.0,3874.0,0.0,0.0
2011-04-26 03:00:00,64984.0,27.0,3820.0,0.0,0.0
2011-04-26 04:00:00,32453.0,18.0,3796.0,0.0,0.0
2011-04-26 05:00:00,39606.0,7.0,3800.0,0.0,0.0
2011-04-26 06:00:00,62458.0,19.0,3800.0,0.0,0.0
2011-04-26 07:00:00,18522.0,14.0,3800.0,0.0,0.0
2011-04-26 08:00:00,50033.0,7.0,3800.0,0.0,0.0
2011-04-26 09:00:00,59947.0,12.0,3796.0,0.0,0.0
2011-04-26 10:00:00,40159.0,30.0,3838.0,1.0,2.0
2011-04-26 11:00:00,83113.0,38.0,181152.0,963.0,814.0
2011-04-26 12:00:00,75814.0,26.0,46618.0,1183.0,1130.0
2011-04-26 13:00:00,5736.0,2.0,3640.0,0.0,0.0
2011-04-26 14:00:00,91565.0,196831.0,73305.0,314.0,265.0
2011-04-26 15:00:00,62373.0,432324.0,3780.0,0.0,0.0
2011-04-26 16:00:00,5609.0,4700.0,3572.0,0.0,0.0
2011-04-26 17:00:00,85366.0,37.0,3672.0,0.0,0.0
2011-04-26 18:00:00,63000.0,27.0,3644.0,0.0,0.0
2011-04-26 19:00:00,5935.0,1.0,3564.0,0.0,0.0
2011-04-26 20:00:00,81407.0,26.0,3664.0,0.0,0.0
2011-04-26 21:00:00,51112.0,153.0,3608.0,0.0,10.0
2011-04-26 22:00:00,177316.0,425.0,3736.0,0.0,10.0
2011-04-26 23:00:00,39669.0,4.0,74752.0,324.0,279.0
2011-04-27 00:00:00,78215.0,15.0,3825.0,0.0,0.0
2011-04-27 01:00:00,5887.0,1.0,74708.0,325.0,277.0
2011-04-27 02:00:00,77675.0,27.0,3796.0,0.0,1.0
2011-04-27 03:00:00,37789.0,13.0,3800.0,0.0,0.0
2011-04-27 04:00:00,42165.0,7.0,3796.0,0.0,0.0
2011-04-27 05:00:00,73866.0,34.0,3800.0,0.0,2.0
2011-04-27 06:00:00,6471.0,0.0,3724.0,0.0,0.0
2011-04-27 07:00:00,60667.0,9.0,3540.0,0.0,0.0
2011-04-27 08:00:00,6561.0,0.0,3800.0,0.0,0.0
2011-04-27 09:00:00,69896.0,15.0,3800.0,0.0,0.0
2011-04-27 10:00:00,46685.0,10.0,3859.0,736.0,603.0
2011-04-27 11:00:00,29936.0,2.0,99203.0,436.0,504.0
2011-04-27 12:00:00,69911.0,19.0,37231.0,457.0,379.0
2011-04-27 13:00:00,5873.0,0.0,3568.0,0.0,0.0
2011-04-27 14:00:00,75323.0,23.0,3660.0,0.0,0.0
2011-04-27 15:00:00,46397.0,17.0,3616.0,0.0,0.0
2011-04-27 16:00:00,32423.0,5.0,3612.0,0.0,0.0
2011-04-27 17:00:00,74933.0,22.0,3660.0,0.0,0.0
2011-04-27 18:00:00,5750.0,0.0,3568.0,0.0,0.0
2011-04-27 19:00:00,77814.0,35.0,3664.0,0.0,1.0
2011-04-27 20:00:00,18940.0,22.0,3584.0,0.0,1.0
2011-04-27 21:00:00,65414.0,10.0,3648.0,0.0,0.0
2011-04-27 22:00:00,79661.0,36.0,3780.0,0.0,0.0
2011-04-27 23:00:00,5862.0,1.0,3800.0,0.0,0.0
2011-04-28 00:00:00,78752.0,27.0,3804.0,0.0,0.0
2011-04-28 01:00:00,38430.0,172.0,74835.0,324.0,278.0
2011-04-28 02:00:00,44974.0,9.0,3804.0,0.0,0.0
2011-04-28 03:00:00,75579.0,23.0,3800.0,0.0,0.0
2011-04-28 04:00:00,6380.0,0.0,3800.0,0.0,0.0
2011-04-28 05:00:00,74703.0,26.0,3800.0,0.0,0.0
2011-04-28 06:00:00,60537.0,36.0,3804.0,0.0,0.0
2011-04-28 07:00:00,22088.0,3.0,3800.0,0.0,0.0
2011-04-28 08:00:00,74582.0,27.0,3800.0,0.0,1.0
2011-04-28 09:00:00,15338.0,14.0,3804.0,0.0,0.0
2011-04-28 10:00:00,72808.0,30.0,50209.0,202.0,281.0
2011-04-28 11:00:00,52547.0,7.0,27119.0,897.0,748.0
2011-04-28 12:00:00,59748.0,32.0,35034.0,137.0,111.0
2011-04-28 13:00:00,190957.0,526.0,3736.0,0.0,8.0
2011-04-28 14:00:00,48022.0,3.0,3632.0,0.0,0.0
2011-04-28 15:00:00,76772.0,32.0,3664.0,0.0,1.0
2011-04-28 16:00:00,19990.0,12.0,3583.0,0.0,1.0
2011-04-28 17:00:00,59070.0,12.0,3644.0,0.0,0.0
2011-04-28 18:00:00,73614.0,38.0,3656.0,0.0,1.0
2011-04-28 19:00:00,6550.0,5.0,3560.0,0.0,0.0
2011-04-28 20:00:00,69982.0,20.0,3656.0,0.0,0.0
2011-04-28 21:00:00,71865.0,39.0,3652.0,0.0,2.0
2011-04-28 22:00:00,34006.0,30.0,3789.0,1.0,0.0
2011-04-28 23:00:00,54520.0,12.0,4277.0,0.0,0.0
2011-04-29 00:00:00,84714.0,68.0,73103.0,363.0,304.0
2011-04-29 01:00:00,76133.0,32.0,3880.0,0.0,0.0
2011-04-29 02:00:00,5869.0,1.0,3900.0,0.0,0.0
2011-04-29 03:00:00,85451.0,83.0,4151.0,58.0,13.0
2011-04-29 04:00:00,71337.0,32.0,3796.0,0.0,0.0
2011-04-29 05:00:00,20749.0,21.0,3800.0,0.0,0.0
2011-04-29 06:00:00,57673.0,9.0,3800.0,0.0,0.0
2011-04-29 07:00:00,70108.0,19.0,3804.0,0.0,2.0
2011-04-29 08:00:00,36782.0,31.0,3796.0,0.0,0.0
2011-04-29 09:00:00,40617.0,2.0,3800.0,0.0,0.0
2011-04-29 10:00:00,67772.0,58.0,104296.0,468.0,556.0
2011-04-29 11:00:00,40996.0,18.0,3978.0,0.0,0.0
2011-04-29 12:00:00,40398.0,16.0,100212.0,1163.0,963.0
2011-04-29 13:00:00,46086.0,12.0,3752.0,0.0,0.0
2011-04-29 14:00:00,63802.0,30.0,3644.0,0.0,1.0
2011-04-29 15:00:00,60567.0,30.0,3636.0,0.0,0.0
2011-04-29 16:00:00,29941.0,13.0,3596.0,0.0,0.0
2011-04-29 17:00:00,36603.0,5.0,3612.0,0.0,0.0
2011-04-29 18:00:00,60499.0,24.0,3640.0,0.0,0.0
2011-04-29 19:00:00,60668.0,24.0,3632.0,0.0,0.0
2011-04-29 20:00:00,62177.0,27.0,3640.0,0.0,0.0
2011-04-29 21:00:00,7656.0,5.0,3584.0,0.0,0.0
2011-04-29 22:00:00,62933.0,16.0,3800.0,0.0,0.0
2011-04-29 23:00:00,65480.0,23.0,72811.0,314.0,269.0
2011-04-30 00:00:00,76729.0,112.0,3932.0,0.0,9.0
2011-04-30 01:00:00,185497.0,487.0,3901.0,0.0,63.0
2011-04-30 02:00:00,27551.0,1.0,4004.0,0.0,0.0
2011-04-30 03:00:00,75950.0,462863.0,3589.0,0.0,1.0
2011-04-30 04:00:00,66053.0,563353.0,3724.0,0.0,0.0
2011-04-30 05:00:00,6529.0,84387.0,3800.0,0.0,0.0
2011-04-30 06:00:00,67811.0,31.0,3800.0,0.0,0.0
2011-04-30 07:00:00,65842.0,38.0,3800.0,0.0,0.0
2011-04-30 08:00:00,6598.0,0.0,3800.0,0.0,0.0
2011-04-30 09:00:00,63714.0,19.0,3796.0,0.0,0.0
2011-04-30 10:00:00,62152.0,27.0,3800.0,0.0,0.0
2011-04-30 11:00:00,73525.0,33.0,51190.0,203.0,296.0
2011-04-30 12:00:00,6135.0,1.0,60083.0,262.0,228.0
2011-04-30 13:00:00,75701.0,11.0,39337.0,169.0,145.0
2011-04-30 14:00:00,47875.0,12.0,3595.0,810.0,650.0
2011-04-30 15:00:00,24006.0,268.0,25688.0,109.0,197.0
2011-04-30 16:00:00,66115.0,643.0,142241.0,651.0,516.0
2011-04-30 17:00:00,50033.0,200.0,32409.0,189.0,145.0
2011-04-30 18:00:00,62108.0,267.0,3667.0,0.0,0.0
2011-04-30 19:00:00,53078.0,72.0,3708.0,0.0,0.0
2011-04-30 20:00:00,72065.0,102.0,25776.0,99.0,86.0
2011-04-30 21:00:00,8261.0,144.0,34642.0,143.0,123.0
2011-04-30 22:00:00,61358.0,30.0,3708.0,0.0,0.0
2011-04-30 23:00:00,71947.0,148.0,128746.0,576.0,489.0
2011-05-01 00:00:00,62177.0,82.0,3822.0,1.0,2.0
2011-05-01 01:00:00,17257.0,28.0,3859.0,0.0,0.0
2011-05-01 02:00:00,49530.0,139710.0,3952.0,0.0,0.0
2011-05-01 03:00:00,56348.0,713301.0,3675.0,0.0,0.0
2011-05-01 04:00:00,58350.0,213977.0,3780.0,0.0,0.0
2011-05-01 05:00:00,31415.0,19.0,3796.0,0.0,0.0
2011-05-01 06:00:00,32387.0,5.0,3800.0,0.0,0.0
2011-05-01 07:00:00,57737.0,39.0,3800.0,0.0,0.0
2011-05-01 08:00:00,54043.0,17.0,3800.0,0.0,0.0
2011-05-01 09:00:00,50269.0,24.0,3800.0,0.0,0.0
2011-05-01 10:00:00,47701.0,63.0,92898.0,846.0,853.0
2011-05-01 11:00:00,21343.0,32.0,4453.0,528.0,432.0
2011-05-01 12:00:00,76080.0,83.0,4228.0,0.0,1.0
2011-05-01 13:00:00,14334.0,2.0,50938.0,212.0,182.0
2011-05-01 14:00:00,59851.0,104.0,27554.0,116.0,93.0
2011-05-01 15:00:00,185513.0,651.0,3728.0,0.0,23.0
2011-05-01 16:00:00,67119.0,38.0,27497.0,112.0,96.0
2011-05-01 17:00:00,64952.0,58.0,27602.0,136.0,248.0
2011-05-01 18:00:00,56749.0,48.0,3632.0,0.0,0.0
2011-05-01 19:00:00,62811.0,68.0,3640.0,1.0,1.0
2011-05-01 20:00:00,58994.0,69.0,3621.0,3.0,0.0
2011-05-01 21:00:00,22011.0,125.0,108717.0,464.0,382.0
2011-05-01 22:00:00,47360.0,59.0,8307.0,433.0,352.0
2011-05-01 23:00:00,64994.0,66.0,3965.0,0.0,0.0
2011-05-02 00:00:00,5854.0,0.0,3881.0,0.0,0.0
2011-05-02 01:00:00,63117.0,54.0,3970.0,0.0,0.0
2011-05-02 02:00:00,62329.0,94.0,76680.0,334.0,282.0
2011-05-02 03:00:00,15882.0,24.0,3800.0,0.0,0.0
2011-05-02 04:00:00,52383.0,33.0,3800.0,0.0,0.0
2011-05-02 05:00:00,61077.0,56.0,3800.0,0.0,0.0
2011-05-02 06:00:00,32759.0,28.0,3800.0,0.0,0.0
2011-05-02 07:00:00,32550.0,10.0,3800.0,0.0,0.0
2011-05-02 08:00:00,61158.0,42.0,3800.0,0.0,0.0
2011-05-02 09:00:00,46067.0,29.0,3800.0,0.0,0.0
2011-05-02 10:00:00,6402.0,0.0,3800.0,0.0,0.0
2011-05-02 11:00:00,66197.0,56.0,26044.0,929.0,923.0
2011-05-02 12:00:00,47812.0,31.0,3628.0,0.0,0.0
2011-05-02 13:00:00,60416.0,50.0,3632.0,0.0,0.0
2011-05-02 14:00:00,50862.0,41.0,3632.0,0.0,0.0
2011-05-02 15:00:00,5846.0,0.0,3564.0,0.0,0.0
2011-05-02 16:00:00,66707.0,76.0,3648.0,1.0,0.0
2011-05-02 17:00:00,50881.0,55.0,3628.0,0.0,0.0
2011-05-02 18:00:00,10812.0,11.0,3572.0,0.0,0.0
2011-05-02 19:00:00,61061.0,47.0,3640.0,0.0,0.0
2011-05-02 20:00:00,54130.0,52.0,3624.0,0.0,0.0
2011-05-02 21:00:00,62004.0,71.0,3472.0,0.0,0.0
2011-05-02 22:00:00,10050.0,2.0,3576.0,0.0,0.0
2011-05-02 23:00:00,60243.0,69.0,3640.0,0.0,0.0
2011-05-03 00:00:00,68648.0,67.0,70246.0,301.0,258.0
2011-05-03 01:00:00,5986.0,0.0,3814.0,0.0,0.0
2011-05-03 02:00:00,64221.0,71.0,3768.0,0.0,0.0
2011-05-03 03:00:00,64973.0,58.0,3780.0,0.0,0.0
2011-05-03 04:00:00,6527.0,0.0,3756.0,0.0,0.0
2011-05-03 05:00:00,64888.0,62.0,3768.0,0.0,0.0
2011-05-03 06:00:00,57104.0,52.0,3768.0,0.0,0.0
2011-05-03 07:00:00,17366.0,23.0,3768.0,0.0,0.0
2011-05-03 08:00:00,190655.0,582.0,3788.0,0.0,171.0
2011-05-03 09:00:00,70389.0,45.0,48896.0,214.0,315.0
2011-05-03 10:00:00,61640.0,52.0,4561.0,0.0,0.0
2011-05-03 11:00:00,57697.0,320076.0,3936.0,561.0,459.0
2011-05-03 12:00:00,41055.0,456017.0,3792.0,0.0,0.0
2011-05-03 13:00:00,21071.0,169465.0,3780.0,0.0,0.0
2011-05-03 14:00:00,57402.0,28.0,3772.0,0.0,0.0
2011-05-03 15:00:00,57023.0,26.0,3772.0,0.0,0.0
2011-05-03 16:00:00,58356.0,33.0,3768.0,0.0,1.0
2011-05-03 17:00:00,20834.0,13.0,3764.0,0.0,0.0
2011-05-03 18:00:00,43005.0,15.0,3772.0,0.0,0.0
2011-05-03 19:00:00,59075.0,29.0,3772.0,0.0,0.0
2011-05-03 20:00:00,59104.0,28.0,3768.0,0.0,0.0
2011-05-03 21:00:00,3294.0,1.0,1916.0,0.0,0.0
2011-05-03 22:00:00,,,,,
2011-05-03 23:00:00,,,,,
2011-05-04 00:00:00,,,,,
2011-05-04 01:00:00,,,,,
2011-05-04 02:00:00,,,,,
2011-05-04 03:00:00,,,,,
2011-05-04 04:00:00,,,,,
2011-05-04 05:00:00,,,,,
2011-05-04 06:00:00,,,,,
2011-05-04 07:00:00,,,,,
2011-05-04 08:00:00,,,,,
2011-05-04 09:00:00,,,,,
2011-05-04 10:00:00,,,,,
2011-05-04 11:00:00,,,,,
2011-05-04 12:00:00,,,,,
2011-05-04 13:00:00,,,,,
2011-05-04 14:00:00,,,,,
2011-05-04 15:00:00,,,,,
2011-05-04 16:00:00,,,,,
2011-05-04 17:00:00,,,,,
2011-05-04 18:00:00,,,,,
2011-05-04 19:00:00,,,,,
2011-05-04 20:00:00,,,,,
2011-05-04 21:00:00,,,,,
2011-05-04 22:00:00,,,,,
2011-05-04 23:00:00,,,,,
2011-05-05 00:00:00,,,,,
2011-05-05 01:00:00,,,,,
2011-05-05 02:00:00,,,,,
2011-05-05 03:00:00,,,,,
2011-05-05 04:00:00,,,,,
2011-05-05 05:00:00,,,,,
2011-05-05 06:00:00,,,,,
2011-05-05 07:00:00,,,,,
2011-05-05 08:00:00,,,,,
2011-05-05 09:00:00,,,,,
2011-05-05 10:00:00,,,,,
2011-05-05 11:00:00,,,,,
2011-05-05 12:00:00,,,,,
2011-05-05 13:00:00,,,,,
2011-05-05 14:00:00,,,,,
2011-05-05 15:00:00,,,,,
2011-05-05 16:00:00,,,,,
2011-05-05 17:00:00,,,,,
2011-05-05 18:00:00,,,,,
2011-05-05 19:00:00,,,,,
2011-05-05 20:00:00,,,,,
2011-05-05 21:00:00,,,,,
2011-05-05 22:00:00,,,,,
2011-05-05 23:00:00,,,,,
2011-05-06 00:00:00,,,,,
2011-05-06 01:00:00,,,,,
2011-05-06 02:00:00,,,,,
2011-05-06 03:00:00,,,,,
2011-05-06 04:00:00,,,,,
